system:index,NDSI,NDVI,NDWI,label,subregion,.geo
1_0000000000000000068c_0,-0.11457762,0.1599001,-0.16573878,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000068d_0,-0.22839203,0.18028249,-0.19459364,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000068e_0,-0.08789174,0.22080939,-0.20780748,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000068f_0,-0.24056171,0.15331729,-0.18834908,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000690_0,-0.15108202,0.08840682,-0.112004966,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000691_0,-0.17679451,0.16701713,-0.17219263,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000692_0,-0.15440038,0.15706602,-0.16895947,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000693_0,-0.18543026,0.20202656,-0.20989251,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000694_0,-0.09917879,0.07916077,-0.07927363,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000695_0,-0.25514802,0.23284152,-0.25427842,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000696_0,-0.036513325,0.16079035,-0.14587986,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000697_0,-0.22114378,0.23325045,-0.24534549,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000698_0,-0.11320776,0.19690013,-0.18922149,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000699_0,-0.2093849,0.08337452,-0.13279372,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069a_0,-0.095887475,0.15998694,-0.15325715,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069b_0,-0.151608,0.25112334,-0.22794572,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069c_0,-0.24405567,0.20367122,-0.22906949,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069d_0,-0.19192539,0.124644496,-0.16865805,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069e_0,-0.11067609,0.13757592,-0.13384303,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069f_0,-0.23627271,0.12230964,-0.15734284,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a0_0,-0.19331817,0.1938046,-0.20261954,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a1_0,-0.228919,0.20198248,-0.23173542,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a3_0,-0.12849995,0.15407799,-0.15052278,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a4_0,-0.18960172,0.18627237,-0.19811349,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a5_0,-0.17128414,0.18553652,-0.19036111,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a6_0,-0.24003391,0.14998938,-0.17901602,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a7_0,-0.12273171,0.18349978,-0.18466005,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a8_0,-0.212591,0.23117569,-0.25409508,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006a9_0,-0.21441147,0.16174865,-0.18186226,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006aa_0,-0.2560197,0.14505091,-0.16892342,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ab_0,-0.22854948,0.20932706,-0.22535732,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ac_0,-0.2519571,0.21932456,-0.23735207,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ad_0,-0.26362905,0.15509205,-0.19628532,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ae_0,-0.2095302,0.17846893,-0.20062748,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006af_0,-0.16233574,0.23404135,-0.24091344,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b0_0,-0.12350089,0.18757905,-0.18954037,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b1_0,-0.1931583,0.09345933,-0.13582699,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b2_0,0.027538782,-0.0117186215,0.025037324,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b3_0,-0.21678562,0.179166,-0.2141298,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b4_0,-0.19336268,0.21630651,-0.23620285,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b5_0,-0.14419954,0.19740392,-0.20551713,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b6_0,-0.24437612,0.114635475,-0.16132894,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b7_0,-0.1544675,0.08862479,-0.116232835,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b8_0,-0.16544862,0.19113317,-0.19447397,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006b9_0,-0.11348994,0.18191507,-0.17607868,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ba_0,-0.2090258,0.1903066,-0.20954035,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006bb_0,-0.10287496,0.20480724,-0.2020163,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006bc_0,-0.2663429,0.15873969,-0.1874137,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006bd_0,-0.22496088,0.117455035,-0.14540109,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006be_0,-0.23048297,0.20917739,-0.22596489,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006bf_0,-0.07267194,0.14455807,-0.14325328,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c0_0,-0.25190726,0.08869829,-0.13433936,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c1_0,-0.11387171,0.17302959,-0.17773467,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c2_0,-0.21453054,0.23714404,-0.26737309,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c3_0,-0.16218953,0.19051735,-0.20031042,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c4_0,-0.19869538,0.19945785,-0.21023583,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c5_0,-0.22810686,0.27445558,-0.27490672,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c6_0,-0.24052207,0.17856011,-0.21948437,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c7_0,-0.23754239,0.1273512,-0.172528,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c8_0,-0.22109519,0.14003494,-0.16282521,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006c9_0,-0.15823703,0.1161289,-0.12967776,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ca_0,-0.16171856,0.19044685,-0.1895725,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006cb_0,-0.11507692,0.22256179,-0.21632652,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006cc_0,-0.25227845,0.18296501,-0.21163186,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006cd_0,-0.12922126,0.20606746,-0.20551212,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ce_0,-0.23484361,0.18462604,-0.23303388,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006cf_0,-0.17206518,0.1634739,-0.19666448,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d0_0,-0.1925557,0.034267943,-0.07720608,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d1_0,-0.14055355,0.18629146,-0.19131252,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d2_0,-0.24804583,0.15194108,-0.178545,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d3_0,-0.20201154,0.18777862,-0.20581345,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d4_0,-0.1427951,0.1661367,-0.16517717,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d5_0,-0.24222197,0.110288315,-0.14345095,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d6_0,-0.15114233,0.11690148,-0.14443202,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d7_0,-0.27563643,0.24506849,-0.27886733,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d8_0,-0.20565997,0.18987772,-0.19970062,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006d9_0,-0.17039035,0.20952843,-0.20605572,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006da_0,-0.23810703,0.26795146,-0.29486346,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006db_0,-0.071366064,0.17299451,-0.1611127,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006dc_0,-0.22493583,0.20995854,-0.25488296,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006dd_0,-0.2464636,0.108309865,-0.14164652,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006de_0,-0.25139368,0.18235482,-0.21847732,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006df_0,-0.16133882,0.24310216,-0.2442416,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e0_0,-0.12733029,0.18663494,-0.1844578,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e1_0,-0.1893142,0.22188984,-0.23215242,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e2_0,-0.25208497,0.13809253,-0.17266835,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e3_0,-0.21282141,0.12171553,-0.15311919,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e4_0,-0.21473105,0.16081813,-0.19261383,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e5_0,-0.23847161,0.16019988,-0.19672666,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e6_0,-0.23959799,0.23718877,-0.24781516,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e7_0,-0.22080864,0.076616704,-0.122042224,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e8_0,-0.14335881,0.12827127,-0.15005518,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006e9_0,-0.21766263,0.20673367,-0.22490089,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ea_0,-0.19791807,0.14530894,-0.1586191,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006eb_0,-0.12009909,0.16064757,-0.17657956,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ec_0,-0.18380289,0.15515108,-0.18277289,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ed_0,-0.10459026,0.23096615,-0.21829855,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ee_0,-0.21680659,0.10262521,-0.12595813,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ef_0,-0.25194353,0.17508227,-0.21524853,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f0_0,-0.12642327,0.12551932,-0.14623052,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f1_0,-0.23631409,0.12531053,-0.16203369,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f2_0,-0.2152837,0.18670094,-0.20775357,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f3_0,-0.2574565,0.1924157,-0.21805272,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f4_0,-0.25168276,0.14506128,-0.19248585,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f5_0,-0.11847806,0.2278592,-0.22461538,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f6_0,-0.17764919,0.20306358,-0.2137671,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f7_0,-0.19092248,0.21086267,-0.22530366,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f8_0,0.04191315,-0.003984964,0.053194575,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006f9_0,-0.11931775,0.19075865,-0.18255989,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006fa_0,-0.17824887,0.1609294,-0.17564252,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006fb_0,-0.08708334,0.20406558,-0.19242519,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006fc_0,-0.20139769,0.22948895,-0.23333022,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006fd_0,-0.2168866,0.21567856,-0.23790643,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006fe_0,-0.24068572,0.13594574,-0.16749232,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000006ff_0,-0.16830735,0.16254237,-0.17064515,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000700_0,-0.25781962,0.22400941,-0.24517623,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000701_0,-0.24032518,0.192803,-0.23483734,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000702_0,-0.2619525,0.15703519,-0.19036011,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000703_0,-0.13474926,0.21683154,-0.20957108,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000704_0,-0.16608879,0.1621571,-0.1793386,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000705_0,-0.18141489,0.23385057,-0.2277406,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000706_0,-0.24408732,0.18416455,-0.21391751,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000707_0,-0.20511381,0.13523774,-0.15764906,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000708_0,-0.24853699,0.12202343,-0.16109811,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000709_0,-0.21257254,0.1980817,-0.22737305,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000070a_0,-0.16062288,0.25882268,-0.26740536,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000070b_0,-0.26771358,0.1420242,-0.17269892,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000070c_0,-0.1740991,0.1906038,-0.1960798,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000070d_0,-0.21149886,0.13828449,-0.18090118,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000070e_0,-0.12271178,0.2198061,-0.21774326,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000070f_0,-0.22112758,0.19972564,-0.21961263,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000710_0,-0.04977348,0.16575131,-0.15772822,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000711_0,-0.18556586,0.1700316,-0.17243218,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000712_0,-0.13194726,0.1869343,-0.18106131,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000713_0,-0.25411308,0.14290313,-0.16960588,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000714_0,-0.1110457,0.22722645,-0.2195102,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000715_0,-0.2245715,0.15304445,-0.18849638,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000716_0,-0.19380094,0.26662314,-0.26670825,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000717_0,-0.16265357,0.2645536,-0.25897536,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000718_0,-0.24432068,0.13559085,-0.16113473,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000719_0,-0.26373842,0.18052313,-0.21016207,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071a_0,-0.17406224,0.2218784,-0.22166467,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071b_0,-0.25572965,0.12528284,-0.1768605,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071c_0,-0.15374354,0.05406181,-0.092799775,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071d_0,-0.20114551,0.1609596,-0.17752054,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071e_0,-0.2288145,0.21174617,-0.23407029,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000071f_0,-0.091749266,0.0595813,-0.100459576,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000720_0,-0.1435868,0.24347065,-0.24100098,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000721_0,-0.22091319,0.1732323,-0.19103527,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000722_0,-0.24807611,0.10399308,-0.14749041,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000723_0,-0.1812745,0.16445038,-0.1841365,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000724_0,-0.23254213,0.096135244,-0.14196539,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000725_0,-0.23210017,0.13399535,-0.1586495,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000726_0,-0.14089465,0.18372308,-0.19819632,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000727_0,-0.25163758,0.19732432,-0.21600477,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000728_0,-0.2444444,0.113963604,-0.14154974,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000729_0,-0.22775777,0.13253884,-0.16054155,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000072a_0,-0.19810301,0.28004566,-0.28020447,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
